city,state,latitude,longitude
New Plymouth,ID,43.9705,-116.8189
New Plymouth,OH,39.3884,-82.3892
New Point,IN,39.3096,-85.3266
New Port Richey,FL,28.2468,-82.7170
New Portland,ME,44.9251,-70.0231
New Prague,MN,44.5459,-93.5755
New Preston,CT,41.6813,-73.3523
New Providence,IA,42.2813,-93.1716
New Providence,NJ,40.6996,-74.4035
New Richland,MN,43.8939,-93.4939
New Richmond,IN,40.1942,-86.9779
New Richmond,OH,38.9620,-84.2779
New Richmond,WI,45.1250,-92.5377
New Riegel,OH,41.0520,-83.3191
New Ringgold,PA,40.6892,-75.9928
New River,AZ,33.8835,-112.0858
New Roads,LA,30.6959,-91.4537
New Rochelle,NY,40.9304,-73.7836
New Rockford,ND,47.6798,-99.1377
New Ross,IN,39.9646,-86.7142
New Salem,IL,39.7076,-90.8479
New Salem,MA,42.5146,-72.3062
New Salem,ND,46.8431,-101.4178
New Salem,PA,39.9037,-76.7912
New Salisbury,IN,38.3139,-86.1000
New Sharon,IA,41.4701,-92.6510
New Sharon,ME,44.6458,-70.0139
New Site,MS,34.5553,-88.4153
New Smyrna Beach,FL,29.0249,-80.9652
New Springfield,OH,40.9183,-80.6031
New Stanton,PA,40.2237,-79.6086
New Straitsville,OH,39.5793,-82.2343
New Strawn,KS,38.2622,-95.7423
New Sweden,ME,46.9559,-68.1154
New Tazewell,TN,36.4381,-83.6053
New Ulm,MN,44.3120,-94.4685
New Ulm,TX,29.8874,-96.4913
New Underwood,SD,44.0987,-102.8405
New Vienna,IA,42.5478,-91.1138
New Vienna,OH,39.3255,-83.6941
New Virginia,IA,41.1818,-93.7311
New Washington,IN,38.5656,-85.5461
New Washington,OH,40.9604,-82.8547
New Waterford,OH,40.8478,-80.6188
New Waverly,TX,30.5374,-95.4822
New Whiteland,IN,39.5617,-86.0994
New Wilmington,PA,41.1174,-80.3322
New Windsor,MD,39.5443,-77.1012
New Windsor,NY,41.4724,-74.0566
New Woodstock,NY,42.8441,-75.8635
New York,NY,40.6943,-73.9249
New York Mills,MN,46.5198,-95.3732
New York Mills,NY,43.1007,-75.2932
Newark,AR,35.7076,-91.4434
Newark,CA,37.5201,-122.0307
Newark,DE,39.6776,-75.7576
Newark,IL,41.5368,-88.5803
Newark,MD,38.2751,-75.2733
Newark,NJ,40.7245,-74.1725
Newark,NY,43.0418,-77.0930
Newark,OH,40.0706,-82.4250
Newark,TX,33.0050,-97.4856
Newaygo,MI,43.4162,-85.8031
Newberg,OR,45.3075,-122.9601
Newbern,TN,36.1169,-89.2713
Newberry,FL,29.6382,-82.6061
Newberry,MI,46.3538,-85.5098
Newberry,SC,34.2813,-81.6010
Newberry Springs,CA,34.885,-116.7464
Newborn,GA,33.5164,-83.6959
Newburg,MD,38.3298,-76.9175
Newburg,MO,37.9160,-91.9004
Newburg,PA,40.5214,-78.4217
Newburg,WI,43.4321,-88.0477
Newburg,WV,39.3889,-79.8536
Newburgh,IN,37.9494,-87.4053
Newburgh,NY,41.5034,-74.0104
Newburgh Heights,OH,41.4509,-81.6628
Newbury,MA,42.7835,-70.8474
Newbury,NH,43.3217,-72.0118
Newbury,OH,41.475,-81.2345
Newbury,VT,44.0683,-72.1187
Newburyport,MA,42.8124,-70.8878
Newcastle,CA,38.8677,-121.1318
Newcastle,ME,44.0499,-69.5331
Newcastle,NE,42.6524,-96.8740
Newcastle,OK,35.2401,-97.5995
Newcastle,TX,33.1951,-98.7436
Newcastle,WA,47.5304,-122.1633
Newcastle,WY,43.8510,-104.2123
Newcomb,TN,36.5428,-84.1798
Newcomerstown,OH,40.2762,-81.5949
Newdale,ID,43.8864,-111.6038
Newell,IA,42.6097,-95.0040
Newell,WV,40.6175,-80.5997
Newfane,NY,43.2724,-78.707
Newfane,VT,42.9704,-72.6781
Newfield,ME,43.6584,-70.8689
Newfield,NJ,39.5484,-75.0167
Newfields,NH,43.0374,-70.9782
Newfoundland,PA,41.3041,-75.3384
Newhall,IA,41.9933,-91.9672
Newhope,AR,34.2276,-93.8753
Newington,CT,41.7918,-72.7188
Newkirk,OK,36.8817,-97.0553
Newland,NC,36.0880,-81.9274
Newman,CA,37.3156,-121.0212
Newman,IL,39.7970,-87.9878
Newman Grove,NE,41.7469,-97.7767
Newman Lake,WA,47.7274,-117.064
Newmanstown,PA,40.3515,-76.2117
Newmarket,NH,43.0726,-70.9553
Newnan,GA,33.3767,-84.7761
Newport,AR,35.6234,-91.2322
Newport,DE,39.7135,-75.6046
Newport,IN,39.8840,-87.4072
Newport,KY,39.0856,-84.4868
Newport,ME,44.8393,-69.2675
Newport,MI,41.9766,-83.2804
Newport,MN,44.8743,-92.9975
Newport,NC,34.7720,-76.8772
Newport,NE,42.6002,-99.3283
Newport,NH,43.3532,-72.1838
Newport,NJ,39.2937,-75.1707
Newport,OH,39.3966,-81.2247
Newport,OR,44.6242,-124.0513
Newport,PA,40.4827,-77.1659
Newport,RI,41.4801,-71.3203
Newport,TN,35.9617,-83.1976
Newport,VA,37.3069,-80.5099
Newport,VT,44.9372,-72.2090
Newport,WA,48.1781,-117.0546
Newport Beach,CA,33.6151,-117.8668
Newport News,VA,37.1051,-76.5185
Newry,ME,44.6895,-71.0112
Newsoms,VA,36.6262,-77.1248
Newton,AL,31.3423,-85.5893
Newton,GA,31.3167,-84.3379
Newton,IA,41.6963,-93.0403
Newton,IL,38.9872,-88.1643
Newton,KS,38.0368,-97.3449
Newton,MA,42.3316,-71.2085
Newton,MS,32.3296,-89.1534
Newton,NC,35.6630,-81.2335
Newton,NH,42.8678,-71.042
Newton,NJ,41.0534,-74.7527
Newton,TX,30.8503,-93.7536
Newton,UT,41.8612,-111.9909
Newton,WI,43.9836,-87.7848
Newton,WV,38.606,-81.1623
Newton Falls,NY,44.2177,-74.9423
Newton Falls,OH,41.1889,-80.9711
Newton Grove,NC,35.2522,-78.3552
Newtown,CT,41.3931,-73.3167
Newtown,MO,40.3762,-93.3336
Newtown,OH,39.1243,-84.3517
Newtown Square,PA,39.9863,-75.407
Newville,AL,31.4206,-85.3367
Newville,PA,40.1702,-77.4016
Ney,OH,41.3806,-84.5211
Nezperce,ID,46.2341,-116.2405
Niagara,WI,45.7801,-87.9991
Niagara Falls,NY,43.0921,-79.0147
Niangua,MO,37.3886,-92.8305
Niantic,CT,41.3258,-72.1952
Niantic,IL,39.8541,-89.1653
Nibley,UT,41.6726,-111.8461
Nicasio,CA,38.0606,-122.7008
Nice,CA,39.1266,-122.8525
Niceville,FL,30.5290,-86.4748
Nicholasville,KY,37.8906,-84.5668
Nicholls,GA,31.5186,-82.6396
Nichols,IA,41.4800,-91.3079
Nichols,SC,34.2350,-79.1490
Nichols Hills,OK,35.5468,-97.5445
Nicholson,GA,34.1172,-83.4289
Nickelsville,VA,36.7517,-82.4160
Nickerson,KS,38.1488,-98.0883
Nickerson,NE,41.5349,-96.4707
Nicolaus,CA,38.8982,-121.5729
Nicollet,MN,44.2746,-94.1881
Nicoma Park,OK,35.4913,-97.3254
Niles,IL,42.0278,-87.8099
Niles,MI,41.8346,-86.2473
Niles,OH,41.1879,-80.7531
Nine Mile Falls,WA,47.8019,-117.5894
Ninety Six,SC,34.1696,-82.0239
Nineveh,NY,42.1625,-75.5484
Ninilchik,AK,60.0745,-151.3843
Ninnekah,OK,34.9640,-97.9447
Ninole,HI,19.935,-155.1668
Niobrara,NE,42.7499,-98.0317
Niota,TN,35.5171,-84.5499
Nipomo,CA,35.0319,-120.4985
Nissequogue,NY,40.9023,-73.1923
Nisswa,MN,46.5003,-94.2977
Nitro,WV,38.4117,-81.8193
Niverville,NY,42.4484,-73.6497
Niwot,CO,40.0980,-105.1552
Nixa,MO,37.0453,-93.2959
Nixon,TX,29.2698,-97.7658
Noble,IL,38.6974,-88.2232
Noble,OK,35.1381,-97.3695
Nobleboro,ME,44.0943,-69.4828
Noblesville,IN,40.0355,-86.0042
Nocona,TX,33.7835,-97.7302
Nodaway,IA,40.9361,-94.8973
Noel,MO,36.5432,-94.4888
Nogal,NM,33.5382,-105.7119
Nogales,AZ,31.3624,-110.9336
Nokesville,VA,38.6940,-77.5757
Nokomis,FL,27.1241,-82.4354
Nokomis,IL,39.3002,-89.2851
Nolanville,TX,31.0754,-97.6090
Nolensville,TN,35.9572,-86.6719
Nooksack,WA,48.9276,-122.3186
Nora Springs,IA,43.1445,-93.0093
Norborne,MO,39.3024,-93.6759
Norcatur,KS,39.8347,-100.1888
Norco,CA,33.9252,-117.5498
Norco,LA,29.9986,-90.4036
Norcross,GA,33.9379,-84.2065
Nordheim,TX,28.9239,-97.6141
Nordland,WA,48.0432,-122.6926
Nordman,ID,48.6339,-116.9473
Norfolk,CT,41.9854,-73.1992
Norfolk,MA,42.1177,-71.3269
Norfolk,NE,42.0324,-97.4217
Norfolk,NY,44.8424,-74.9577
Norfolk,VA,36.8945,-76.2590
Norfork,AR,36.2099,-92.2803
Norlina,NC,36.4451,-78.1952
Normal,IL,40.5217,-88.9884
Norman,IN,38.9526,-86.275
Norman,OK,35.2335,-97.3471
Norman Park,GA,31.2692,-83.6843
Normandy,MO,38.7071,-90.3009
Normandy,TN,35.4523,-86.2582
Normandy Park,WA,47.4342,-122.3436
Normangee,TX,31.0300,-96.1161
Normantown,WV,38.8802,-80.9419
Norridge,IL,41.9637,-87.8231
Norridgewock,ME,44.6899,-69.8306
Norris,TN,36.2137,-84.0629
Norris City,IL,37.9790,-88.3279
Norristown,PA,40.1225,-75.3398
North,VA,37.4401,-76.4238
North Adams,MA,42.6844,-73.1166
North Adams,MI,41.9707,-84.5251
North Andover,MA,42.6826,-71.109
North Apollo,PA,40.5938,-79.5563
North Arlington,NJ,40.7874,-74.1273
North Attleboro,MA,41.9834,-71.3328
North Augusta,SC,33.5214,-81.9547
North Aurora,IL,41.8086,-88.3414
North Babylon,NY,40.7314,-73.3248
North Baltimore,OH,41.1803,-83.6695
North Barrington,IL,42.2065,-88.1316
North Bay Shore,NY,40.7602,-73.2617
North Bay Village,FL,25.8487,-80.1535
North Beach,MD,38.7080,-76.5346
North Belle Vernon,PA,40.1320,-79.8639
North Bellmore,NY,40.6904,-73.5390
North Bend,NE,41.4620,-96.7857
North Bend,OH,39.1505,-84.7405
North Bend,OR,43.4075,-124.2364
North Bend,WA,47.4900,-121.7741
North Bennington,VT,42.9240,-73.2411
North Benton,OH,40.9876,-81.0162
North Berwick,ME,43.3254,-70.7212
North Bethesda,MD,39.0393,-77.1191
North Bloomfield,OH,41.4569,-80.8068
North Bonneville,WA,45.6425,-121.9688
North Branch,MI,43.2286,-83.1920
North Branch,MN,45.5137,-92.9601
North Branford,CT,41.3323,-72.7809
North Brentwood,MD,38.9450,-76.9510
North Brookfield,MA,42.2665,-72.0821
North Caldwell,NJ,40.8629,-74.2576
North Canton,OH,40.8742,-81.3971
North Charleston,SC,32.9067,-80.0722
North Chicago,IL,42.3172,-87.8595
North Chili,NY,43.1186,-77.8005
North Courtland,AL,34.6788,-87.3083
North Creek,NY,43.6923,-73.9835
North East,MD,39.6076,-75.9414
North English,IA,41.5168,-92.0777
North Enid,OK,36.4458,-97.8634
North Fairfield,OH,41.1045,-82.6137
North Falmouth,MA,41.6394,-70.6251
North Fork,CA,37.2306,-119.5199
North Fork,ID,45.4242,-114.0419
North Fort Myers,FL,26.7244,-81.8485
North Freedom,WI,43.4590,-89.8603
North Garden,VA,37.9612,-78.6334
North Haledon,NJ,40.9628,-74.1844
North Hampton,NH,42.9776,-70.8267
North Haven,CT,41.3822,-72.8585
North Haven,ME,44.1436,-68.8667
North Henderson,IL,41.0904,-90.4748
North Hero,VT,44.8353,-73.2778
North High Shoals,GA,33.8271,-83.5014
North Hills,WV,39.3150,-81.5088
North Hornell,NY,42.3453,-77.6605
North Hudson,WI,44.9973,-92.7564
North Irwin,PA,40.3389,-79.7114
North Jackson,OH,41.088,-80.8623
North Judson,IN,41.2161,-86.7769
North Kansas City,MO,39.1396,-94.5641
North Kingstown,RI,41.5894,-71.4625
North Kingsville,OH,41.9188,-80.6723
North Las Vegas,NV,36.2883,-115.0888
North Lauderdale,FL,26.2113,-80.2209
North Lawrence,NY,44.775,-74.6653
North Lawrence,OH,40.8417,-81.6347
North Lewisburg,OH,40.2205,-83.5581
North Liberty,IA,41.7438,-91.6112
North Liberty,IN,41.5324,-86.4280
North Lima,OH,40.9497,-80.6611
North Little Rock,AR,34.7807,-92.2371
North Logan,UT,41.7759,-111.8066
North Loup,NE,41.4955,-98.7726
North Manchester,IN,41.0044,-85.7751
North Mankato,MN,44.1810,-94.0391
North Miami,FL,25.9008,-80.1686
North Miami Beach,FL,25.9302,-80.1659
North Muskegon,MI,43.2517,-86.2715
North Myrtle Beach,SC,33.8232,-78.7082
North Newton,KS,38.0766,-97.3475
North Oaks,MN,45.1002,-93.0882
North Ogden,UT,41.3123,-111.9584
North Olmsted,OH,41.4149,-81.9190
North Palm Beach,FL,26.8217,-80.0576
North Pekin,IL,40.6114,-89.6225
North Perry,OH,41.8000,-81.1241
North Plainfield,NJ,40.6209,-74.4386
North Plains,OR,45.5974,-122.9948
North Platte,NE,41.1263,-100.7641
North Pole,AK,64.7529,-147.3599
North Port,FL,27.0576,-82.1977
North Potomac,MD,39.0955,-77.2373
North Powder,OR,45.0300,-117.9205
North Prairie,WI,42.9357,-88.4037
North Providence,RI,41.8547,-71.4735
North Randall,OH,41.4327,-81.5291
North Reading,MA,42.5716,-71.1096
North Redington Beach,FL,27.8213,-82.8190
North Richland Hills,TX,32.8604,-97.2180
North Ridgeville,OH,41.3852,-82.0195
North River,NY,43.7237,-74.0873
North Riverside,IL,41.8461,-87.8263
North Rose,NY,43.1872,-76.8863
North Royalton,OH,41.3138,-81.7450
North Salem,IN,39.8600,-86.6437
North Salt Lake,UT,40.8439,-111.9187
North San Juan,CA,39.3719,-121.1060
North Sioux City,SD,42.5350,-96.4998
North Smithfield,RI,41.9724,-71.5508
North Star,OH,40.3243,-84.5690
North Stonington,CT,41.4531,-71.8727
North Street,MI,43.0349,-82.5748
North Syracuse,NY,43.1339,-76.1304
North Tazewell,VA,37.1756,-81.5399
North Tonawanda,NY,43.0457,-78.8659
North Topsail Beach,NC,34.4931,-77.4340
North Troy,VT,44.9963,-72.4038
North Tustin,CA,33.7636,-117.7947
North Utica,IL,41.3536,-89.0109
North Vernon,IN,39.0171,-85.6317
North Wales,PA,40.2111,-75.2745
North Washington,CO,39.8084,-104.9792
North Webster,IN,41.3239,-85.6979
North Wilkesboro,NC,36.1728,-81.1390
North Yarmouth,ME,43.838,-70.2001
North Zulch,TX,30.9285,-96.0925
Northampton,MA,42.3266,-72.6745
Northampton,PA,40.6866,-75.4904
Northborough,MA,42.3182,-71.6464
Northbridge,MA,42.1494,-71.6564
Northbrook,IL,42.1292,-87.8352
Northern Cambria,PA,40.6561,-78.7783
Northfield,IL,42.1025,-87.7791
Northfield,MA,42.6887,-72.451
Northfield,MN,44.4550,-93.1698
Northfield,NJ,39.3718,-74.5543
Northfield,OH,41.3427,-81.5285
Northfield,VT,44.1512,-72.6565
Northfork,WV,37.4196,-81.4274
Northgate,OH,39.2533,-84.5941
Northglenn,CO,39.9108,-104.9783
Northlake,IL,41.9142,-87.9054
Northlake,TX,33.0809,-97.2548
Northmoor,MO,39.1845,-94.6054
Northome,MN,47.8747,-94.2676
Northport,AL,33.2586,-87.5993
Northport,MI,45.1303,-85.6171
Northport,NY,40.9038,-73.3447
Northport,WA,48.9158,-117.7797
Northridge,OH,39.9971,-83.7770
Northrop,MN,43.7360,-94.4366
Northumberland,PA,40.8966,-76.7933
Northvale,NJ,41.0101,-73.9505
Northview,MI,43.0427,-85.6016
Northville,MI,42.4355,-83.4890
Northville,NY,40.9723,-72.6181
Northwood,IA,43.4441,-93.2160
Northwood,ND,47.7384,-97.5707
Northwood,NH,43.207,-71.2004
Northwood,OH,41.6089,-83.4837
Northwoods,MO,38.7035,-90.2824
Norton,KS,39.8362,-99.8916
Norton,MA,41.9718,-71.1894
Norton,OH,41.0294,-81.6461
Norton,VA,36.9314,-82.6262
Norton Shores,MI,43.1621,-86.2519
Nortonville,KS,39.4159,-95.3304
Nortonville,KY,37.1860,-87.4556
Norwalk,CA,33.9069,-118.0829
Norwalk,CT,41.1144,-73.4215
Norwalk,IA,41.4895,-93.6913
Norwalk,OH,41.2443,-82.6088
Norwalk,WI,43.8342,-90.6269
Norway,IA,41.9022,-91.9227
Norway,ME,44.2127,-70.5601
Norway,MI,45.7997,-87.9140
Norwell,MA,42.1596,-70.8217
Norwich,CT,41.5495,-72.0882
Norwich,KS,37.4572,-97.8480
Norwich,OH,39.9844,-81.7925
Norwich,VT,43.7404,-72.3016
Norwood,CO,38.1290,-108.2919
Norwood,GA,33.4625,-82.7055
Norwood,IL,40.7078,-89.6995
Norwood,LA,30.9682,-91.1125
Norwood,MA,42.1868,-71.2033
Norwood,MO,37.1072,-92.4189
Norwood,NC,35.2337,-80.1147
Norwood,NJ,40.9933,-73.9510
Norwood,NY,44.7482,-74.9970
Norwood,OH,39.1605,-84.4535
Norwood,PA,39.8864,-75.2964
Norwood Young America,MN,44.7721,-93.9192
Notasulga,AL,32.5573,-85.6692
Nottingham,MD,39.3914,-76.4871
Nottingham,NH,43.1196,-71.111
Nottingham,PA,39.7509,-76.0258
Nova,OH,41.0282,-82.3384
Novato,CA,38.0920,-122.5575
Novelty,OH,41.4948,-81.3407
Novi,MI,42.4786,-83.4893
Novinger,MO,40.2341,-92.7066
Nowata,OK,36.6985,-95.6372
Noxapater,MS,32.9936,-89.0636
Noxon,MT,47.9850,-115.7707
Nucla,CO,38.2668,-108.5487
Nuevo,CA,33.8011,-117.1414
Nunn,CO,40.7137,-104.7889
Nunnelly,TN,35.8763,-87.5067
Nuremberg,PA,40.9378,-76.1685
Nutley,NJ,40.8185,-74.1589
Nutrioso,AZ,33.9514,-109.2058
Nutter Fort,WV,39.2604,-80.3265
Nyack,NY,41.0919,-73.9143
Nye,MT,45.4340,-109.8069
Nyssa,OR,43.8779,-116.9956
O Brien,FL,30.0381,-82.93
O Fallon,IL,38.5718,-89.8957
O Fallon,MO,38.7513,-90.7296
Oak Bluffs,MA,41.4551,-70.5657
Oak Brook,IL,41.8373,-87.9516
Oak City,NC,35.9625,-77.3051
Oak Creek,CO,40.2741,-106.9575
Oak Creek,WI,42.8803,-87.9009
Oak Forest,IL,41.6054,-87.7527
Oak Grove,AL,33.1927,-86.3040
Oak Grove,KY,36.6686,-87.4216
Oak Grove,LA,32.8619,-91.3911
Oak Grove,MN,45.3409,-93.3264
Oak Grove,MO,39.0075,-94.1282
Oak Grove,SC,33.9780,-81.1468
Oak Grove,TX,32.5327,-96.3186
Oak Grove Heights,AR,36.1271,-90.5085
Oak Harbor,OH,41.5121,-83.1424
Oak Harbor,WA,48.2964,-122.6333
Oak Hill,FL,28.8780,-80.8347
Oak Hill,OH,38.8973,-82.5694
Oak Hill,WV,37.9844,-81.1277
Oak Island,NC,33.9434,-78.1366
Oak Lawn,IL,41.7139,-87.7528
Oak Leaf,TX,32.5138,-96.8563
Oak Park,CA,34.1850,-118.7669
Oak Park,IL,41.8872,-87.7899
Oak Park,MI,42.4649,-83.1824
Oak Park,MN,45.7022,-93.8164
Oak Park Heights,MN,45.0324,-92.8098
Oak Ridge,FL,28.4727,-81.4169
Oak Ridge,LA,32.6244,-91.7731
Oak Ridge,MO,37.4987,-89.7299
Oak Ridge,NC,36.1740,-79.9916
Oak Ridge,TN,35.9639,-84.2938
Oak Ridge,TX,32.6478,-96.2596
Oak Ridge North,TX,30.1570,-95.4421
Oak Run,CA,40.6902,-122.0285
Oak Vale,MS,31.442,-89.9827
Oak Valley,TX,32.0331,-96.5116
Oak View,CA,34.4030,-119.2990
Oakboro,NC,35.2283,-80.3339
Oakbrook Terrace,IL,41.8538,-87.9691
Oakdale,CA,37.7618,-120.8468
Oakdale,IL,38.2648,-89.5035
Oakdale,LA,30.8158,-92.6542
Oakdale,MN,44.9876,-92.9641
Oakdale,NE,42.0701,-97.9671
Oakdale,NY,40.7375,-73.1344
Oakdale,PA,40.4001,-80.1872
Oakdale,TN,35.9895,-84.5573
Oakes,ND,46.1397,-98.0871
Oakesdale,WA,47.1305,-117.2464
Oakfield,ME,46.1020,-68.1518
Oakfield,NY,43.0717,-78.2702
Oakfield,TN,35.7242,-88.7801
Oakfield,WI,43.6843,-88.5476
Oakford,IL,40.1011,-89.9652
Oakham,MA,42.348,-72.0513
Oakhurst,CA,37.3475,-119.6202
Oakhurst,NJ,40.2607,-74.0263
Oakland,AR,36.4604,-92.5718
Oakland,CA,37.7904,-122.2166
Oakland,FL,28.5535,-81.6360
Oakland,IA,41.3115,-95.3951
Oakland,IL,39.6574,-88.0275
Oakland,KY,37.0467,-86.2506
Oakland,MD,39.4165,-79.4022
Oakland,ME,44.5173,-69.7401
Oakland,MI,42.7732,-83.1711
Oakland,MO,38.5768,-90.3849
Oakland,MS,34.0576,-89.9132
Oakland,NE,41.8356,-96.4669
Oakland,NJ,41.0313,-74.2408
Oakland,OK,34.0960,-96.7996
Oakland,OR,43.4233,-123.2969
Oakland,TN,35.2256,-89.5372
Oakland City,IN,38.3378,-87.3493
Oakland Park,FL,26.1780,-80.1528
Oaklawn-Sunview,KS,37.6084,-97.2984
Oakley,CA,37.9929,-121.6952
Oakley,ID,42.2417,-113.8824
Oakley,KS,39.1233,-100.8449
Oakley,MI,43.1434,-84.1685
Oakley,UT,40.7257,-111.2788
Oaklyn,NJ,39.9023,-75.0813
Oakman,AL,33.7141,-87.3890
Oakmont,PA,40.5200,-79.8365
Oakridge,OR,43.7451,-122.4638
Oakton,VA,38.8887,-77.3016
Oaktown,IN,38.8717,-87.4412
Oakville,IA,41.0977,-91.0436
Oakville,MO,38.4479,-90.3199
Oakville,WA,46.8403,-123.2337
Oakwood,GA,34.2236,-83.8851
Oakwood,IL,40.1101,-87.7769
Oakwood,OH,41.0927,-84.3747
Oakwood,TX,31.5848,-95.8498
Oakwood,VA,37.2138,-81.9917
Oakwood Hills,IL,42.2478,-88.2401
Oakwood Park,MO,39.2047,-94.5738
Oberlin,KS,39.8230,-100.5308
Oberlin,LA,30.6069,-92.7724
Oberlin,OH,41.2860,-82.2198
Obetz,OH,39.8671,-82.9451
Obion,TN,36.2647,-89.1948
Oblong,IL,39.0022,-87.9107
Ocala,FL,29.1780,-82.1511
Occidental,CA,38.4004,-122.9349
Ocean Beach,NY,40.6463,-73.1565
Ocean City,MD,38.3998,-75.0715
Ocean City,NJ,39.2681,-74.6020
Ocean Gate,NJ,39.9269,-74.1348
Ocean Isle Beach,NC,33.9011,-78.4393
Ocean Park,ME,43.5006,-70.3862
Ocean Park,WA,46.4961,-124.0443
Ocean Ridge,FL,26.5286,-80.0499
Ocean Shores,WA,46.9684,-124.1520
Ocean Springs,MS,30.4082,-88.7861
Ocean View,DE,38.5355,-75.0984
Ocean View,HI,19.1002,-155.7258
Ocean View,NJ,39.1932,-74.7373
Oceana,WV,37.6927,-81.6324
Oceano,CA,35.1019,-120.6088
Oceanport,NJ,40.3160,-74.0205
Oceanside,CA,33.2247,-117.3083
Oceanside,NY,40.6328,-73.6364
Ochelata,OK,36.6021,-95.9725
Ocheyedan,IA,43.4182,-95.5366
Ochlocknee,GA,30.9751,-84.0517
Ocilla,GA,31.5987,-83.2498
Ocklawaha,FL,29.0442,-81.9339
Ocoee,FL,28.5796,-81.5332
Ocoee,TN,35.1235,-84.7167
Oconee,IL,39.2863,-89.1066
Oconomowoc,WI,43.0996,-88.4948
Oconomowoc Lake,WI,43.0975,-88.4521
Oconto,WI,44.8923,-87.8715
Oconto Falls,WI,44.8738,-88.1444
Ocracoke,NC,35.1264,-75.9212
Odd,WV,37.593,-81.1872
Odebolt,IA,42.3119,-95.2545
Odell,IL,41.0023,-88.5230
Odell,NE,40.0503,-96.8016
Odem,TX,27.9462,-97.5875
Odenton,MD,39.0661,-76.6938
Odenville,AL,33.6978,-86.4228
Odessa,DE,39.4565,-75.6605
Odessa,FL,28.1821,-82.5530
Odessa,MO,38.9988,-93.9666
Odessa,NY,42.3350,-76.7881
Odessa,TX,31.8801,-102.3448
Odessa,WA,47.3326,-118.6894
Odin,IL,38.6159,-89.0541
Odin,MN,43.8673,-94.7428
Odon,IN,38.8423,-86.9894
Odum,GA,31.6665,-82.0269
Oelwein,IA,42.6715,-91.9131
Offerle,KS,37.8907,-99.5603
Offerman,GA,31.4088,-82.1132
Ogallala,NE,41.1292,-101.7211
Ogden,IA,42.0395,-94.0282
Ogden,IL,40.1150,-87.9563
Ogden,KS,39.1128,-96.7028
Ogden,UT,41.2279,-111.9682
Ogden Dunes,IN,41.6230,-87.1932
Ogdensburg,NJ,41.0769,-74.5973
Ogdensburg,NY,44.7088,-75.4717
Ogdensburg,WI,44.4535,-89.0316
Ogema,MN,47.1016,-95.9225
Ogema,WI,45.4510,-90.2927
Ogilvie,MN,45.8301,-93.4232
Oglesby,IL,41.2932,-89.0710
Oglesby,TX,31.4187,-97.5113
Oglethorpe,GA,32.2934,-84.0625
Ogunquit,ME,43.2541,-70.6094
Ohatchee,AL,33.7877,-86.0281
Ohio,IL,41.5560,-89.4599
Ohio City,CO,38.5908,-106.6028
Ohio City,OH,40.7702,-84.6162
Ohiowa,NE,40.4136,-97.4524
Oil City,LA,32.7454,-93.9758
Oil City,PA,41.4281,-79.7036
Oil Springs,KY,37.8101,-82.9424
Oildale,CA,35.4293,-119.0306
Oilton,OK,36.0827,-96.5815
Oilville,VA,37.704,-77.7853
Ojai,CA,34.4488,-119.2469
Ojus,FL,25.9563,-80.1606
Okanogan,WA,48.3673,-119.5780
Okarche,OK,35.7251,-97.9757
Okauchee,WI,43.113,-88.4323
Okawville,IL,38.4344,-89.5480
Okay,OK,35.8545,-95.3141
Okeana,OH,39.3537,-84.7761
Okeechobee,FL,27.2413,-80.8298
Okeene,OK,36.1171,-98.3167
Okemah,OK,35.4292,-96.2998
Okemos,MI,42.7057,-84.4135
Oklahoma City,OK,35.4676,-97.5136
Oklee,MN,47.8387,-95.8496
Okmulgee,OK,35.6134,-96.0068
Okoboji,IA,43.3908,-95.1389
Okolona,MS,34.0053,-88.7479
Ola,ID,44.2418,-116.2732
Olalla,WA,47.4241,-122.5745
Olancha,CA,36.2704,-118.0015
Olanta,SC,33.9357,-79.9320
Olar,SC,33.1799,-81.1854
Olathe,CO,38.6083,-107.9833
Olathe,KS,38.8833,-94.8200
Olaton,KY,37.5259,-86.6875
Olcott,NY,43.3292,-78.7171
Old Bethpage,NY,40.7558,-73.4545
Old Chatham,NY,42.4357,-73.5545
Old Fields,WV,39.1502,-78.9509
Old Forge,PA,41.3704,-75.7409
Old Fort,NC,35.6305,-82.1777
Old Lyme,CT,41.3347,-72.3086
Old Monroe,MO,38.9379,-90.7468
Old Orchard Beach,ME,43.5254,-70.3883
Old River-Winfree,TX,29.8745,-94.8268
Old Saybrook,CT,41.2913,-72.385
Old Station,CA,40.6722,-121.4227
Old Tappan,NJ,41.0163,-73.9855
Old Town,FL,29.6699,-83.005
Old Town,ME,44.9491,-68.7249
Old Westbury,NY,40.7866,-73.5975
Oldenburg,IN,39.3389,-85.2040
Olds,IA,41.1343,-91.5441
Oldsmar,FL,28.0506,-82.6698
Oldtown,ID,48.1841,-117.0204
Oldtown,MD,39.5450,-78.6148
Olean,MO,38.4103,-92.5300
Olga,WA,48.6195,-122.8355
Olin,IA,41.9978,-91.1417
Olin,NC,35.9593,-80.8511
Olivarez,TX,26.2285,-97.9931
Olive Branch,IL,37.1757,-89.3525
Olive Branch,MS,34.9610,-89.8469
Olive Hill,KY,38.3037,-83.1682
Olivehill,TN,35.2667,-88.039
Olivehurst,CA,39.0795,-121.5566
Oliver Springs,TN,36.0399,-84.3285
